id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
2346,1461241369469407233,"https://twitter.com/indrzhr/statuses/1461241369469407233","https://twitter.com/indrzhr/statuses/1461241369469407233","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.114","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.114","2021-11-18 02:54:25","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2347,1461241297235181572,"https://twitter.com/indrzhr/statuses/1461241297235181572","https://twitter.com/indrzhr/statuses/1461241297235181572","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.113","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.113","2021-11-18 02:54:08","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2348,1461241269699506177,"https://twitter.com/indrzhr/statuses/1461241269699506177","https://twitter.com/indrzhr/statuses/1461241269699506177","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.112","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.112","2021-11-18 02:54:01","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2349,1461241214158524419,"https://twitter.com/indrzhr/statuses/1461241214158524419","https://twitter.com/indrzhr/statuses/1461241214158524419","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.111","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.111","2021-11-18 02:53:48","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2350,1461241187625361412,"https://twitter.com/indrzhr/statuses/1461241187625361412","https://twitter.com/indrzhr/statuses/1461241187625361412","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.110","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.110","2021-11-18 02:53:42","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2351,1461241162908327940,"https://twitter.com/indrzhr/statuses/1461241162908327940","https://twitter.com/indrzhr/statuses/1461241162908327940","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.109","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.109","2021-11-18 02:53:36","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2352,1461241139634139141,"https://twitter.com/indrzhr/statuses/1461241139634139141","https://twitter.com/indrzhr/statuses/1461241139634139141","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.108","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.108","2021-11-18 02:53:30","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2353,1461241114384429058,"https://twitter.com/indrzhr/statuses/1461241114384429058","https://twitter.com/indrzhr/statuses/1461241114384429058","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.107","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.107","2021-11-18 02:53:24","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2354,1461241109493862402,"https://twitter.com/gtrzwhy/statuses/1461241109493862402","https://twitter.com/gtrzwhy/statuses/1461241109493862402","gtrzwhy","Kerjaan rumah udah beres tapi lagi mager banget buat masak terus akhirnya buka aplikasi grab , dan niat buat GrabFood gataunya lagi banyak promo makin happy aja 🥰 #NgeGrabFoodCeria #Makanthon","Kerjaan rumah udah beres tapi lagi mager banget buat masak terus akhirnya buka aplikasi grab , dan niat buat GrabFood gataunya lagi banyak promo makin happy aja 🥰 #NgeGrabFoodCeria #Makanthon","2021-11-18 02:53:23","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,1852067928,"https://pbs.twimg.com/profile_images/1446162226222538772/Ge49Nvhu_normal.jpg",7457,505,442,"2013-09-10 13:48:11","","Bogor-cibubur","",
2355,1461241062366724098,"https://twitter.com/indrzhr/statuses/1461241062366724098","https://twitter.com/indrzhr/statuses/1461241062366724098","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.106","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.106","2021-11-18 02:53:12","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2356,1461241038140411905,"https://twitter.com/indrzhr/statuses/1461241038140411905","https://twitter.com/indrzhr/statuses/1461241038140411905","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.105","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.105","2021-11-18 02:53:06","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2357,1461241012580335618,"https://twitter.com/indrzhr/statuses/1461241012580335618","https://twitter.com/indrzhr/statuses/1461241012580335618","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.104","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.104","2021-11-18 02:53:00","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2358,1461240994821668866,"https://twitter.com/indrzhr/statuses/1461240994821668866","https://twitter.com/indrzhr/statuses/1461240994821668866","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.103","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.103","2021-11-18 02:52:56","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2359,1461240959648223233,"https://twitter.com/indrzhr/statuses/1461240959648223233","https://twitter.com/indrzhr/statuses/1461240959648223233","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.102","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.102","2021-11-18 02:52:47","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2360,1461240933828104195,"https://twitter.com/indrzhr/statuses/1461240933828104195","https://twitter.com/indrzhr/statuses/1461240933828104195","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.101","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.101","2021-11-18 02:52:41","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2361,1461240919936552966,"https://twitter.com/shopwithlia/statuses/1461240919936552966","https://twitter.com/shopwithlia/statuses/1461240919936552966","shopwithlia","RT @sitishua: What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran…","What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran ni tak lama tau jadi kena lah jimat sekarang ; grab sekarang hehe  🍰 Bawal Cotton Baesic ~ your best match for ootd 😍  — make sure to open this thread✨ https://t.co/3b4QnXvBU4","2021-11-18 02:52:38","Twitter for iPhone",0,78,"in","","retweet","",0,0,"sitishua",1092000023322054657,1460933959966068736,1213272147264589824,"https://pbs.twimg.com/profile_images/1431453369739079684/PX6vhsJv_normal.jpg",2005,74,171,"2020-01-03 20:33:38","click link below to order👇🏻","Malaysia","",
2362,1461240779410608130,"https://twitter.com/GiftBox_Izz/statuses/1461240779410608130","https://twitter.com/GiftBox_Izz/statuses/1461240779410608130","GiftBox_Izz","RT @sitishua: What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran…","What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran ni tak lama tau jadi kena lah jimat sekarang ; grab sekarang hehe  🍰 Bawal Cotton Baesic ~ your best match for ootd 😍  — make sure to open this thread✨ https://t.co/3b4QnXvBU4","2021-11-18 02:52:05","Twitter for Android",0,78,"in","","retweet","",0,0,"sitishua",1092000023322054657,1460933959966068736,1290618037427507200,"https://pbs.twimg.com/profile_images/1290618858739359745/kV8h8re2_normal.jpg",49822,891,2536,"2020-08-04 07:58:36","Do we really need a reason to appreciate someone 🤔 ?                                     No need. Just do it 💕!","","",
2363,1461240736943247360,"https://twitter.com/dottlily/statuses/1461240736943247360","https://twitter.com/dottlily/statuses/1461240736943247360","dottlily","RT @Luce_onice: Beautiful cloth for beautiful soul✨ Korang setuju tak?👀✨  Hola korang, Luce nak letgo premium knitwear for RM40 only💖Harga…","Beautiful cloth for beautiful soul✨ Korang setuju tak?👀✨  Hola korang, Luce nak letgo premium knitwear for RM40 only💖Harga asal RM89.90 tau, so jangan lepaskan peluang to grab this beautiful baggy knitwear💖  Link✨ https://t.co/O4cnP7EpqG https://t.co/x9Au3Ni93H","2021-11-18 02:51:54","Twitter for Android",0,15,"in","","retweet","",0,0,"Luce_onice",1126973763642204160,1461136417636053003,1294878157548339200,"https://pbs.twimg.com/profile_images/1446415624347942913/ZdwwLOCe_normal.jpg",18763,512,831,"2020-08-16 02:06:33","surprise gift box | viscoff chocojar n pretzel | freshly baked cookies | popcorn caramel selambak | customize gift box","","",
2364,1461240729380917249,"https://twitter.com/indrzhr/statuses/1461240729380917249","https://twitter.com/indrzhr/statuses/1461240729380917249","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.100","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.100","2021-11-18 02:51:53","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2365,1461240709713854469,"https://twitter.com/shopwithlia/statuses/1461240709713854469","https://twitter.com/shopwithlia/statuses/1461240709713854469","shopwithlia","RT @FyraAfira: Pstttt heeladina ada clearance sales for certain item ‼️‼️   If korang suka heeladina &amp; takde collection ni lagi, korang waj…","Pstttt heeladina ada clearance sales for certain item ‼️‼️   If korang suka heeladina &amp; takde collection ni lagi, korang wajib grab cause takde restock lepasni 🥺 https://t.co/PF8H9MQTjv","2021-11-18 02:51:48","Twitter for iPhone",0,98,"in","","retweet","",0,0,"FyraAfira",938976134,1460817464460079108,1213272147264589824,"https://pbs.twimg.com/profile_images/1431453369739079684/PX6vhsJv_normal.jpg",2005,74,171,"2020-01-03 20:33:38","click link below to order👇🏻","Malaysia","",
2366,1461240675739992067,"https://twitter.com/yaaaamira/statuses/1461240675739992067","https://twitter.com/yaaaamira/statuses/1461240675739992067","yaaaamira","@Azfarheri thank you azfar 🤗 PREMEX kit is hereee!! sekarang dah boleh pilih diffuser tau and eo pun dah upgrade. tengah2 musim COVID 19 ni satu rumah mesti kena ada satu YL untuk boostkan immune badan. YL ni pun sesuai nak buat hadiah, hantaran etc. GRAB YOURS NOW!! Dm for more info 👍❤️ https://t.co/hMyJv0qTEA","@Azfarheri thank you azfar 🤗 PREMEX kit is hereee!! sekarang dah boleh pilih diffuser tau and eo pun dah upgrade. tengah2 musim COVID 19 ni satu rumah mesti kena ada satu YL untuk boostkan immune badan. YL ni pun sesuai nak buat hadiah, hantaran etc. GRAB YOURS NOW!! Dm for more info 👍❤️ https://t.co/hMyJv0qTEA","2021-11-18 02:51:40","Twitter for Android",0,0,"in","","reply","Azfarheri",497823734,1461167637887520772,"",0,0,1405165959346737156,"https://pbs.twimg.com/profile_images/1410835200863440897/9j9gYq6R_normal.jpg",35,71,1,"2021-06-16 10:11:02",21,"","",
2367,1461240671956652042,"https://twitter.com/tkoozz/statuses/1461240671956652042","https://twitter.com/tkoozz/statuses/1461240671956652042","tkoozz","app grab kalian bisa gak?","app grab kalian bisa gak?","2021-11-18 02:51:39","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,1312658312618369024,"https://pbs.twimg.com/profile_images/1435265104258367489/XH4ae-Jv_normal.png",38181,732,738,"2020-10-04 03:38:34","🏹 #김태형 ♡ᵎ ⌇ ❝ you’re the best thing that could ever happend to me. i love you with all words, ways and pronunciations ❞ … ♡¨̮ @BTS_twt 🌷★","00\'she/her ","",
2368,1461240666684420099,"https://twitter.com/indrzhr/statuses/1461240666684420099","https://twitter.com/indrzhr/statuses/1461240666684420099","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.099","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.099","2021-11-18 02:51:38","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
